job_id,parent_id,url,sub_job_id,routing_key,recorded_throughput
fe5f3e98-238a-4288-b48f-eae5cd4f3584,fe5f3e98-238a-4288-b48f-eae5cd4f3584,http://222.74.153.82:7777/piece/baga6ea4seaqiugz6q7m2w2dchaid5iw3elh22iuqm6v6eoewryply5yfdkltwoq,96ce0407-dd17-46c2-86f9-9c6cdc0422c8,singapore,80.64002653040336
4625d744-d723-4fd3-914f-7f2847c566d1,4625d744-d723-4fd3-914f-7f2847c566d1,http://54.158.66.216:7777/piece/baga6ea4seaqi33pu74dal72texuh7cdqgzl3v3w2voqcusyca3jjtbxx2uokeci,4e631cda-0ce6-41af-a997-a6a36f80b79a,us_east,79.83119787524795
bd910975-9ade-47d6-9e2f-edf9e2d49234,bd910975-9ade-47d6-9e2f-edf9e2d49234,http://222.74.153.82:7777/piece/baga6ea4seaqiugz6q7m2w2dchaid5iw3elh22iuqm6v6eoewryply5yfdkltwoq,114e3e17-1cc1-4189-9350-8d8b23a568d0,us_east,79.2142918646885
02d466c5-ba4f-4bed-8651-7efbbed94d54,02d466c5-ba4f-4bed-8651-7efbbed94d54,https://cesginc.com/piece/baga6ea4seaqlmf34rja2d5erth6uge6hixwoca3o5y2mphh2ko2d4qgcw55u4mq,f2257478-2a8e-436b-b3cf-97038db9a212,hong_kong,78.9110285686915
bd910975-9ade-47d6-9e2f-edf9e2d49234,bd910975-9ade-47d6-9e2f-edf9e2d49234,http://222.74.153.82:7777/piece/baga6ea4seaqiugz6q7m2w2dchaid5iw3elh22iuqm6v6eoewryply5yfdkltwoq,279096a6-8f5a-47ea-99ea-fd755443bb63,us_east,77.69796198174657
c204528f-31a3-4f5c-a142-30632e18affc,c204528f-31a3-4f5c-a142-30632e18affc,http://122.114.2.214:7777/piece/baga6ea4seaqfwhm23fgdfyka672d4wyw64b56bh2ulwlbj3h7r6wtcvauivc4da,9aedf7f8-e0be-4459-b2ae-5acd414696b8,singapore,76.62101404361599
eaae21ad-1c17-445e-8662-d29aa242b085,eaae21ad-1c17-445e-8662-d29aa242b085,http://203.160.91.78:7812/piece/baga6ea4seaqkpvrtcn6plslwszi2rk5afa6lghdm7p3wg5qpoyvg6v7fw4kqski,dc3bcae5-b074-445f-8951-32aff7aaa0bb,us_east,76.08178864758864
4625d744-d723-4fd3-914f-7f2847c566d1,4625d744-d723-4fd3-914f-7f2847c566d1,http://54.158.66.216:7777/piece/baga6ea4seaqi33pu74dal72texuh7cdqgzl3v3w2voqcusyca3jjtbxx2uokeci,ca3717c3-902b-4c92-b616-f9ac505da8b9,us_east,75.23889649853096
11603013-d76a-4ee8-a557-3531e27b0df1,11603013-d76a-4ee8-a557-3531e27b0df1,http://222.74.153.82:7777/piece/baga6ea4seaqiugz6q7m2w2dchaid5iw3elh22iuqm6v6eoewryply5yfdkltwoq,0d39341d-f7d8-42cb-ae20-aecb1c183be6,us_east,75.11257663475449
1bfb1e34-42e4-477a-ab96-8c83e2e8597a,1bfb1e34-42e4-477a-ab96-8c83e2e8597a,https://misc.quimian.com/misc/debian-12.11.0-amd64-netinst.iso,b235412f-ba0b-4874-a638-e30c1c1abc3a,us_east,74.24897721360014
